product_id,product_name,aisle_id,department_id,aisle,department,order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order,add_to_cart_order,reordered
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2968140,73345,prior,2,0,7,12.0,6,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1790155,73480,prior,20,2,8,15.0,10,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,984134,73480,prior,27,5,14,2.0,20,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,612928,73691,prior,2,6,12,14.0,14,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2166815,73691,prior,3,5,12,20.0,13,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2639522,73691,prior,4,4,16,27.0,7,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,745661,73691,prior,5,4,15,14.0,9,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,561427,73700,prior,15,4,10,10.0,31,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,693910,74054,prior,11,5,19,3.0,4,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,3081820,74054,prior,20,6,17,6.0,11,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,939177,74054,prior,28,6,10,3.0,8,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,314739,74054,prior,29,4,21,5.0,4,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,3301535,74054,prior,32,2,15,18.0,5,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,159668,74054,prior,36,5,14,3.0,2,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1604023,74291,prior,18,5,9,8.0,5,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,919337,74291,prior,20,2,9,5.0,1,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,54149,74291,prior,24,5,8,15.0,15,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2386957,74291,prior,25,1,19,30.0,2,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1563136,74413,prior,1,4,9,,2,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,291680,74685,prior,3,3,14,30.0,8,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,45566,74720,prior,12,4,16,5.0,1,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2915512,74720,prior,18,0,11,7.0,1,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,3135111,74720,prior,22,5,11,21.0,11,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1549292,74787,prior,49,4,9,4.0,2,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1029375,74788,prior,2,2,9,23.0,13,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2205985,74974,prior,4,3,11,30.0,16,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,8499,74974,prior,5,3,11,0.0,1,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,3323414,74974,prior,18,1,9,7.0,5,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1120657,75312,prior,11,2,20,17.0,6,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1111945,75446,prior,20,3,18,5.0,2,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,485402,75446,prior,23,6,21,4.0,4,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2136413,75446,prior,27,6,21,2.0,2,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,29051,75804,prior,4,1,12,5.0,17,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2605846,75804,prior,7,1,12,11.0,3,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2524282,75804,prior,9,5,12,3.0,10,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2159150,75804,prior,10,1,13,3.0,12,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,599361,75821,prior,31,1,12,12.0,1,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,642339,75956,prior,38,6,19,2.0,5,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1731093,76046,prior,9,0,11,13.0,4,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,3263347,76081,prior,12,4,12,30.0,4,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1428049,76155,prior,2,5,11,19.0,11,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1275897,76170,prior,4,3,9,2.0,11,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1917046,76202,prior,5,6,16,8.0,16,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,876311,76374,prior,8,6,10,16.0,4,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2625702,76434,prior,38,4,16,2.0,9,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1707799,76450,prior,12,1,14,30.0,13,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,593671,76499,prior,1,4,10,,2,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2432544,76650,prior,8,5,16,25.0,21,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,573950,77182,prior,5,4,14,25.0,22,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,134983,77615,prior,23,3,15,8.0,6,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,276333,77960,prior,26,2,16,3.0,2,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2543619,78125,prior,41,1,21,4.0,8,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1660331,78125,prior,60,4,20,4.0,2,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2776254,78169,prior,19,0,13,7.0,8,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2135492,78207,prior,6,5,8,28.0,23,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,670079,78207,prior,8,5,8,30.0,17,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2910551,78365,prior,32,2,17,4.0,1,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2272071,78365,prior,33,2,9,21.0,1,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1686783,78365,prior,38,3,15,13.0,11,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1380394,78365,prior,43,2,12,18.0,6,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1631829,78365,prior,44,1,11,13.0,13,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,3388042,78487,prior,4,1,12,30.0,11,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,3078263,78576,prior,10,3,19,7.0,7,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,3361307,78679,prior,2,3,12,7.0,16,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,869953,78848,prior,2,0,0,16.0,13,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1585933,79201,prior,5,5,7,4.0,10,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1617960,79300,prior,6,3,17,20.0,11,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1992920,79511,prior,17,0,18,6.0,6,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,331861,79715,prior,11,2,16,3.0,10,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,800979,79838,prior,17,5,9,7.0,13,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1876561,79843,prior,11,4,12,8.0,19,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,72595,79915,prior,3,0,16,7.0,7,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1842458,79931,prior,17,1,10,14.0,16,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,3266296,80260,prior,6,5,14,3.0,4,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,354615,80260,prior,9,4,16,3.0,2,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,219000,80260,prior,10,1,13,4.0,3,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,107473,80260,prior,11,4,14,3.0,6,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,328056,80260,prior,13,2,18,7.0,1,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2744098,80260,prior,16,1,9,5.0,18,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,877450,80503,prior,10,1,19,30.0,2,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,954836,80608,prior,8,6,17,30.0,10,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1380811,80717,prior,22,5,16,4.0,14,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1877281,80717,prior,27,4,9,7.0,11,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1886302,80796,prior,21,2,16,3.0,20,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,531659,80796,prior,22,1,7,6.0,16,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2587837,80796,prior,27,6,21,5.0,16,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1436719,81433,prior,19,3,22,6.0,10,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2296381,81604,prior,2,2,16,24.0,27,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2917450,81604,prior,3,0,16,12.0,7,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1674783,81692,prior,26,6,5,7.0,7,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,319231,81819,prior,3,4,12,3.0,8,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,29618,81976,prior,4,1,15,6.0,1,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,91070,81976,prior,7,6,8,6.0,10,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,679967,81976,prior,8,0,18,8.0,6,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,3262717,81976,prior,9,4,18,4.0,12,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1502863,81976,prior,12,0,20,5.0,2,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2543041,81976,prior,17,3,9,5.0,4,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1556754,82068,prior,14,4,14,4.0,8,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1295701,82200,prior,1,0,11,,4,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,3237115,82200,prior,2,0,7,30.0,7,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,3318938,82649,prior,9,2,16,13.0,10,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1303223,82896,prior,6,1,19,30.0,11,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,3137762,83069,prior,2,4,15,3.0,2,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,915050,83069,prior,6,3,13,7.0,3,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2751053,83069,prior,7,2,13,6.0,7,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,3378919,83069,prior,8,6,15,4.0,4,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1022397,83069,prior,9,5,12,6.0,6,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1003875,83069,prior,19,4,9,4.0,8,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,737646,83069,prior,21,5,11,4.0,11,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,310298,83069,prior,23,4,16,6.0,5,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2939348,83069,prior,24,6,11,9.0,5,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2990640,83069,prior,25,2,12,10.0,6,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2065966,83069,prior,26,1,12,6.0,8,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2385973,83069,prior,27,1,16,7.0,5,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2188978,83069,prior,30,6,11,5.0,6,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2721486,83069,prior,34,0,22,1.0,19,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2666672,83069,prior,35,0,23,7.0,2,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2793560,83069,prior,37,1,13,6.0,5,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2563729,83069,prior,39,1,10,5.0,2,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,860707,83069,prior,40,2,12,8.0,2,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,104100,83069,prior,41,0,10,5.0,9,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2249927,83069,prior,42,2,9,9.0,2,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,3126423,83069,prior,43,0,11,12.0,6,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1247329,83069,prior,46,3,11,23.0,16,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,49315,83069,prior,47,0,18,11.0,22,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1911995,83069,prior,48,5,12,12.0,1,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,764634,83069,prior,50,0,13,12.0,7,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,39647,83069,prior,51,1,21,8.0,1,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2715932,83069,prior,53,0,15,4.0,1,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,562802,83069,prior,54,1,16,8.0,4,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2309525,83069,prior,55,2,13,15.0,1,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2611558,83069,prior,56,2,13,7.0,2,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2175766,83069,prior,57,3,12,8.0,1,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,3011685,83069,prior,58,2,11,6.0,1,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1912491,83138,prior,1,2,20,,1,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1180818,83248,prior,1,6,17,,7,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2953588,83248,prior,2,0,16,30.0,3,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1097773,83248,prior,3,0,17,30.0,1,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,716677,83248,prior,4,0,12,30.0,1,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1625872,83385,prior,49,1,17,4.0,6,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,3178442,83451,prior,8,4,22,7.0,4,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1143146,83451,prior,24,5,21,7.0,37,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2769183,83451,prior,26,1,14,6.0,23,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,269327,83451,prior,27,0,7,6.0,21,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2888648,83451,prior,28,3,12,3.0,17,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2503480,83451,prior,30,0,16,8.0,18,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2933143,83451,prior,31,0,19,7.0,12,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,3290091,83451,prior,32,0,15,7.0,8,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,615555,83451,prior,33,5,17,19.0,11,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2678320,83451,prior,36,2,23,2.0,4,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,3035882,83451,prior,39,0,10,6.0,6,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2646049,83451,prior,41,1,8,4.0,5,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,3138558,83451,prior,44,6,13,5.0,1,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,3388307,83451,prior,45,5,10,6.0,7,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2624144,83451,prior,47,5,9,7.0,8,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2367324,83451,prior,48,3,22,5.0,9,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,371241,83451,prior,50,4,17,4.0,9,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1654196,83451,prior,53,6,9,7.0,9,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1248863,83451,prior,56,0,19,3.0,15,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,425788,83451,prior,60,0,16,3.0,8,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1287479,83509,prior,5,3,7,30.0,1,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,787394,83513,prior,4,4,10,7.0,47,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,974148,83513,prior,19,4,9,2.0,55,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2909053,83563,prior,3,0,11,5.0,27,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,3158466,83577,prior,3,4,16,30.0,3,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,3401489,83652,prior,47,6,14,3.0,15,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,3251810,83705,prior,3,3,7,2.0,8,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1454649,83705,prior,6,2,7,6.0,3,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1622736,83705,prior,13,4,9,2.0,5,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,3247060,83705,prior,16,1,9,6.0,8,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2011072,83705,prior,19,0,21,5.0,7,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1984799,83705,prior,22,1,8,5.0,8,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1256438,83743,prior,21,1,14,6.0,2,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,3396774,83759,prior,10,4,16,6.0,2,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1101540,83986,prior,4,6,15,9.0,21,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1331549,84083,prior,1,6,11,,17,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,219698,84103,prior,3,1,9,18.0,29,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2307283,84543,prior,28,4,10,10.0,14,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1355645,85069,prior,19,5,17,4.0,15,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,3165612,85203,prior,71,3,9,1.0,3,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,908932,85333,prior,88,5,13,4.0,10,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1253402,85384,prior,11,5,17,10.0,7,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1124084,85530,prior,9,6,10,30.0,5,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2326503,85574,prior,23,3,18,4.0,5,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,971897,85632,prior,12,4,17,6.0,9,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,784729,85836,prior,2,0,20,30.0,19,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2777851,86072,prior,11,5,10,30.0,8,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2093523,86072,prior,12,4,16,30.0,2,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1557625,86139,prior,7,6,11,9.0,1,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2624102,86139,prior,9,0,9,7.0,13,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1785718,86326,prior,5,2,16,6.0,31,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2882960,86326,prior,8,3,17,9.0,8,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,214847,86326,prior,27,0,13,5.0,5,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,523685,86326,prior,35,4,18,10.0,7,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1656898,86493,prior,48,3,16,14.0,14,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,1807446,86507,prior,9,5,12,12.0,9,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,903323,86507,prior,11,0,8,18.0,3,1
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2834647,86599,prior,12,2,15,8.0,12,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2170880,86607,prior,3,6,20,30.0,6,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,975320,87061,prior,19,4,14,6.0,6,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,2872106,87092,prior,10,4,7,7.0,8,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,715350,87153,prior,21,3,16,15.0,4,0
10,Sparkling Orange Juice & Prickly Pear Beverage,115,7,water seltzer sparkling water,beverages,3045772,87204,prior,1,1,14,,5,0
